OBJECTID,Shape,NAME,ID,ADDRESS,CITY,ZIP,PHONE,TYPE,URL
805,"(40.75227616500007, -73.9930737869999)",TGI Friday's,735,W. 34th Street & 8th Avenue,New York,10001, ,Fee-based, 
806,"(40.72364496100005, -73.98559432899992)",The Coffee Pot,736,41 Avenue A,New York,10009, ,Fee-based, 
807,"(40.76283405600009, -73.98236224999994)",The Coleman Center,737,810 7th Avenue,New York,10019,212-541-4600,Fee-based, 
808,"(40.71040494300007, -74.0067090469999)",The Music Gallery,738,49 Ann Street,New York,10038,917-686-0975,Fee-based, 
809,"(40.801317726000036, -73.96833772299993)",The UPS Store,739,2753 Broadway,New York,10025,212-222-1202,Fee-based,http://www.theupsstore.com/
810,"(40.778643705000036, -73.95288021399995)",The UPS Store,740,217 E 86 St,New York,10028, ,Fee-based,http://www.theupsstore.com
811,"(40.78212908900008, -73.97946480899992)",The UPS Store,741,366 Amsterdam Avenue,New York,10024, ,Fee-based,http://www.theupsstore.com/
812,"(40.760596658000054, -73.96770371699995)",The UPS Store,742,954 3rd Ave,New York,10022,212-319-1928,Fee-based,http://www.theupsstore.com/
813,"(40.86547542500006, -73.92635737899991)",The UPS Store,743,4768 Broadway,New York,10034,212-304-0282,Fee-based,http://www.theupsstore.com/
814,"(40.751631461000045, -73.97533801299994)",The UPS Store,744,132 East 43rd St,New York,10017,212-867-0001,Fee-based,http://www.theupsstore.com/
815,"(40.75186128800004, -73.98795950999994)",The UPS Store,745,1357 Broadway,New York,10018,212-736-3255,Fee-based,http://www.theupsstore.com
816,"(40.80655785300007, -73.95346730799992)",The UPS Store,746,2216 Frederick Douglas Blvd,New York,10026, ,Fee-based,http://www.theupsstore.com/
817,"(40.73234116700007, -73.99564489999995)",The UPS Store,747,7 E 8th St,New York,10003,212-477-3350,Fee-based,http://www.theupsstore.com/
818,"(40.74639760900004, -73.97718413099994)",The UPS Store,748,527 3rd Ave,New York,10016,212-683-9634,Fee-based,http://www.theupsstore.com
819,"(40.73432486300004, -73.9860683149999)",The UPS Store,749,163 3rd Ave,New York,10003,212-533-9100,Fee-based,http://www.theupsstore.com
820,"(40.75722163700004, -73.98670241799994)",Time Square Deli,750,211 West 43rd street,New York,10036, ,Fee-based, 
821,"(40.72943708200006, -73.99292823099995)",T-Mobile,751,732 Broadway,New York,10003,212-674-5377,Fee-based,http://www.t-mobile.com/
822,"(40.80749515400004, -73.94414697899992)",T-Mobile,752,55 West 125th Street,New York,10027,212-996-9477,Fee-based,http://www.t-mobile.com/
823,"(40.75242269700004, -73.97911664799994)",T-Mobile,753,307 Madison Avenue,New York,10017,212-687-4800,Fee-based,http://www.t-mobile.com
824,"(40.74127499900004, -73.99015550399992)",T-Mobile,754,180 Fifth Avenue,New York,10010,212-352-2500,Fee-based,http://www.t-mobile.com/
825,"(40.77791091800009, -73.95301793899995)",T-Mobile,755,228 East 86th Street,New York,10028,212-535-6604,Fee-based,http://www.t-mobile.com/
826,"(40.78282378600005, -73.98110035099995)",T-Mobile,756,2181 Broadway,New York,10024,212-580-4381,Fee-based,http://www.t-mobile.com/
827,"(40.76636208700006, -73.96343384799991)",T-Mobile,757,1138 3rd Avenue,New York,10021,212-535-3100,Fee-based,http://www.t-mobile.com/
828,"(40.76560852800009, -73.97956737299995)",T-Mobile,758,167 West 57th Street,New York,10019,212-586-4979,Fee-based,http://www.t-mobile.com/
829,"(40.74512355400009, -73.99888845999993)",T-Mobile,759,253 8th Ave,New York,10011,212-366-5253,Fee-based,http://www.t-mobile.com/
830,"(40.75880055500005, -73.9744979219999)",T-Mobile,760,485 Madison Ave,New York,10022,646-735-3300,Fee-based,http://www.t-mobile.com/
831,"(40.75603573600006, -73.97086783899994)",T-Mobile,761,818 3rd Ave,New York,10022,917-369-9071,Fee-based,http://www.t-mobile.com/
832,"(40.75031902600006, -73.99111059899991)",McDonald's,762,West 33rd Street & 7th Avenue,New York,10001,212-736-6158,Fee-based,http://www.mcdonalds.com/wireless.html
833,"(40.74693397200008, -73.9839183279999)",Twin Deli,763,162 Madison Ave,New York,10016,212-566-6771,Fee-based, 
834,"(40.80427083400008, -73.96755971499994)",Webtoast Hotspot on the Upper West Side,764,610 West 110 Street,New York,10025,212-354-2277,Fee-based,http://www.webtoast.com/
835,"(40.75669642400004, -73.9800140779999)",Webtoast Internet Service Inc.,765,21 West 46 Street,New York,10036,212-354-2277,Fee-based, 
836,"(40.752046127000085, -73.97633401799993)",Zocalo at Grand Central Terminal,766,42nd Street & Park Avenue,New York,10017, ,Fee-based, 
837,"(40.772214784000084, -73.97776738499994)",Tavern on the Green: NuVision,767,Central Park at West 67th Steet,New York,10023,800-221-1574,Fee-based, 
838,"(40.70748952100007, -74.0125013679999)",NuVision,768,71 Broadway,New York,10006,800-221-1574,Fee-based, 
839,"(40.75252710700005, -73.96770401899994)",Trump World Tower: NuVision,769,845 United Nations Plaza,New York,10017,800-221-1574,Fee-based, 
840,"(40.76302449600007, -73.97353247199993)",Trump Tower Mall: NuVision,770,737 5th Avenue,New York,10022,800-221-1574,Fee-based, 
841,"(40.76909744300008, -73.98163855399991)",Trump International: NuVision,771,One Central Park West,New York,10023,800-221-1574,Fee-based, 
842,"(40.777335349000055, -73.9890958659999)",Trump Place: NuVision,772,140 Riverside Blvd,New York,10023,800-221-1574,Fee-based, 
843,"(40.77766464300004, -73.98833396299995)",Trump Place: NuVision,773,160 Riverside Blvd,New York,10069,800-221-1574,Fee-based, 
844,"(40.75960443100007, -73.97286933599992)",Lever House,820,390 Park Avenue,New York,10022, ,Fee-based, 
845,"(40.73283360600004, -73.99841371799994)",8th Street and Macdougal,822,177 Macdougal Street,New York,10011, ,Fee-based, 
846,"(40.75614410600008, -73.9709423299999)",Affinia 50,823,155 East 50th Street,New York,10022, ,Fee-based, 
847,"(40.72322524900005, -73.9912657349999)",Avalon Chrystie Place,824,229 Chrystie street,New York,10002, ,Fee-based, 
848,"(40.744357223000065, -73.98707235499995)",Cafe 28,825,245 Fifth Avenue,New York,10016, ,Fee-based, 
849,"(40.74875401200006, -74.00863139499995)",Chelsea Piers,826,West Side Highway and 23rd Street,New York,10010, ,Fee-based,http://www.chelseapiers.com/index.html#
850,"(40.706697219000034, -74.0089083819999)","Club Quarters, Downtown",829,52 William St,New York,10005,212-269-6400,Fee-based, 
851,"(40.75592988900007, -73.98131969399992)","Club Quarters, Midtown",830,40 W 45th St,New York,10036,212-354-6400,Fee-based, 
852,"(40.70877557100005, -74.0067378249999)",Fedex Kinko's,839,110 William Street,New York,10038,212-766-4646,Fee-based,http://www.FedexKinkos.com
853,"(40.749649341000065, -73.99238295399994)",Houlihan's,840,2 Penn Plaza,New York,10001, ,Fee-based, 
854,"(40.76797826100005, -73.9845583629999)",Hudson,841,356 W 58th St,New York,10019,212-554-6000,Fee-based, 
855,"(40.749971568000035, -73.98096247299992)",Jolly Madison Towers,842,22 E 38th St,New York,10016,212-802-0600,Fee-based, 
856,"(40.75295250000005, -73.98033855099993)",McDonald's,843,18 East 42nd Street,New York,10017,212-599-2127,Fee-based,http://www.mcdonalds.com/wireless.html
857,"(40.74816030200009, -73.97379337199993)",McDonald's,844,729 2nd Avenue,New York,10016,212-686-7124,Fee-based,http://www.mcdonalds.com/wireless.html
858,"(40.75527755400009, -73.98412039499993)",McDonald's,847,1109 6th Avenue,New York,10036,212-827-0378,Fee-based,http://www.mcdonalds.com/wireless.html
859,"(40.84276818500007, -73.93890064499993)",McDonald's,849,4040 Broadway,New York,10032,212-732-7376,Fee-based,http://www.mcdonalds.com/wireless.html
860,"(40.79381704800005, -73.94265459399992)",McDonald's,850,1997 3rd Ave,New York,10029,212-369-4816,Fee-based,http://www.mcdonalds.com/wireless.html
861,"(40.71682372400005, -74.00143422799994)",NY State Supreme Court,852,111 Centre St.,New York,10013, ,Fee-based, 
862,"(40.71711242900005, -74.00746155899992)",NY State Supreme Court,853,71 Thomas St.,New York,10013, ,Fee-based, 
863,"(40.72887200900004, -73.98792732599992)",Public Telephone,856,37 St. Marks Place,New York,10003, ,Fee-based, 
864,"(40.74849258200004, -74.00533740799995)",Related-Tate,857,535 W 23rd St,New York,10011, ,Fee-based, 
865,"(40.74835317600008, -73.97787672999993)",Shelburne Murray Hill,858,303 Lexington Ave,New York,10016,212-689-5200,Fee-based, 
866,"(40.76019001600008, -73.9843588679999)",Sherwood Equities,859,1600 Broadway,New York,10019, ,Fee-based, 
867,"(40.75639029900009, -73.97076133799993)",Starbucks,862,830 Third Avenue,New York,10022,212-980-1748,Fee-based,http://www.starbucks.com
868,"(40.851286482000035, -73.93846303499993)",Starbucks,863,801 West 181st Street,New York,10033,212-927-4272,Fee-based,http://www.starbucks.com
869,"(40.722403530000065, -73.99788751099993)",Starbucks,864,78 Spring Street,New York,10012,212-219-2961,Fee-based,http://www.starbucks.com
870,"(40.71329022500004, -74.01012567399994)",Starbucks,865,100 Church Street,New York,10007,212-513-1006,Fee-based,http://www.starbucks.com
871,"(40.82220985100008, -73.9531553249999)",Starbucks,866,3410 Broadway,New York,10031,212-694-2287,Fee-based,http://www.starbucks.com
872,"(40.72918249500009, -73.98758354799992)",Starbucks,868,141 2nd Avenue,New York,10003,212-780-0024,Fee-based,http://www.starbucks.com
873,"(40.74726040100006, -73.98930296399993)",Starbucks,869,63 West 30th Street,New York,10001,212-564-0373,Fee-based,http://www.starbucks.com
874,"(40.759281705000035, -73.96992760099994)",Starbucks,870,655 Lexington Avenue,New York,10022,212-308-5717,Fee-based,http://www.starbucks.com
875,"(40.713995466000085, -74.01583337099993)",Starbucks,871,250 Vesey Street,New York,10282,212-587-9512,Fee-based,http://www.starbucks.com
876,"(40.77782124500004, -73.97819159799991)",Starbucks,872,48 West 73rd Street,New York,10023,212-579-7834,Fee-based,http://www.starbucks.com
877,"(40.78893260700005, -73.97669122299993)",Starbucks,873,2379 Broadway,New York,10024,212-875-8470,Fee-based,http://www.starbucks.com
878,"(40.79595396000008, -73.9702566819999)",Starbucks,874,2610 Broadway,New York,10025,212-316-9401,Fee-based,http://www.starbucks.com
879,"(40.76148561200006, -73.96766718799995)",Starbucks,875,731 Lexington Avenue,New York,10022,212-644-0692,Fee-based,http://www.starbucks.com
880,"(40.71554141800004, -74.00881170199995)",Starbucks,876,95 West Broadway,New York,10013,212-791-6368,Fee-based,http://www.starbucks.com
881,"(40.704598170000054, -74.00881439299991)",Starbucks,877,110 Pearl Street,New York,10005,212-482-6530,Fee-based,http://www.starbucks.com
882,"(40.73340613900007, -73.99282722099991)",TechSpace,882,41 East 11th Street,New York,10003,212-331-1100,Free,http://www.techspace.com/
883,"(40.731488726000066, -74.00856231799992)",TechSpace,883,95 Morton Street,New York,10014,212-331-1100,Free,http://www.techspace.com/
884,"(40.732135483000036, -73.9836867439999)",The Cellar,884,325 East 14th Street,New York,10003,212-477-7747,Free,http://www.openwifispots.com/spot_free_wifi_wireless_hotspot_The_Cellar_New_York_NY_17413.aspx
885,"(40.733734223000056, -73.99990689099991)",Cafe Ari,887,3 Greenwich Ave,New York,10014,212-206-7776,Free, 
886,"(40.71017379600005, -74.0055823209999)",Dante's Gourmet Foods,888,166 William Street,New York,10038,212-233-2255,Free,http://www.yelp.com/biz/dantes-gourmet-foods-new-york
887,"(40.728260581000086, -73.99499640099992)",Think Coffee,889,118 Mercer Street,New York,10012,212-228-6226,Free,http://www.thinkcoffeenyc.com/
888,"(40.761526116000084, -73.98347721899995)",Applebee's,890,205 West 50th Street,New York,10019,212-262-2400,Free,http://www.nyu.edu/src/cityguide/cityinfo.html
889,"(40.78151204300008, -73.94959817799992)",Eagle Communication,891,1751 2nd Avenue,New York,10128,516-852-8649,Free,http://www.ezgoal.com/hotspots/wireless/f.asp?fid=151674&wireless-internet
890,"(40.76363784700004, -73.98099549699992)",Faces and Names,892,161 West 54th Street,New York,10019,212-586-9311,Free,http://www.ezgoal.com/hotspots/wireless/f.asp?fid=122309&wireless-internet
891,"(40.71568210600009, -73.9873988889999)",Full City Coffee,893,409 Grand Street,New York,10002,212-260-2363,Free,http://www.openwifispots.com/spot_free_wifi_wireless_hotspot_Full_City_Coffee_New_York_NY_6396.aspx
892,"(40.71937005600006, -73.98668784699993)",Schiller's Liquor Bar,894,131 Rivington St.,New York,10002,888-287-7913,Free,http://www.wififreespot.com/ny.html
893,"(40.684092226000075, -73.9996477059999)",Naidre's,895,502 Henry Street,Brooklyn,11231,718-596-3400,Free,http://www.naidres.com/
894,"(40.683936104000054, -73.99210308699992)",Amazon Café,897,227 Smith St,Brooklyn,11231,718-852-5948,Free,http://www.openwifispots.com/spot_free_wifi_wireless_hotspot_Amazon_Cafe_New_York_NY_5572.aspx
895,"(40.75700709700004, -73.9939738949999)",Cafe Andalucia,898,533 9th Avenue,New York,10018,212-505-0657,Free,http://www.openwifispots.com/spot_free_wifi_wireless_hotspot_Cafe_Andalucia_New_York_NY_10565.aspx
896,"(40.765181247000044, -73.96062941399992)",Caffe Med,899,1268 2nd Avenue,New York,10021,212-744-5370,Free,http://usatoday.jiwire.com/wi-fi-wireless-hotspot-New-York-New-York-NY-US-Caffe-MED-1251392.htm
897,"(40.73037830800007, -73.98361981699992)",Cyclo,900,203 1st Ave,New York,10003,212-673-3957,Free,www.cyclorestaurant.com
898,"(40.760370005000084, -73.97670509799991)",Digby's,901,666 5th Avenue,New York,10019,212-977-7272,Free,www.digbyscafe.com
899,"(40.71493977000006, -73.99783357299992)",Happy 16 Diner,902,16 Pell Street,New York,10013,212-962-6588,Free,http://www.openwifispots.com/spot_free_wifi_wireless_hotspot_Happy_16_Diner_New_York_NY_12949.aspx
900,"(40.71307299500006, -73.99878050199993)",Hip Cup Café,903,225 Park Row,New York,10038,212-227-8870,Free,http://www.openwifispots.com/spot_free_wifi_wireless_hotspot_Hip_Cup_Cafe_New_York_NY_13116.aspx
901,"(40.74352668900008, -73.9834510789999)",Les Halles Park Avenue,905,411 Park Avenue South,New York,10016,212-679-4111,Free,http://www.leshalles.net
902,"(40.710105138000074, -74.00881902099991)",Les Halles Downtown,906,15 John Street,New York,10038,212-285-8585,Free,http://www.leshalles.net
903,"(40.72718905700009, -73.98906122699992)",Lit Lounge,907,93 2nd Avenue,New York,10003,212-777-7987,Free,http://www.litloungenyc.com
904,"(40.72461373200008, -73.99477479099994)",Risa,908,47 E Houston St,New York,10012,212-625-1712,Free,http://www.nyu.edu/src/cityguide/cityinfo.html
905,"(40.89826937000004, -73.8627191189999)",Corner Scone,911,4279 Webster Avenue,Bronx,10470,718-231-7766,Free,http://cornerscone.com/
906,"(40.72553775700004, -73.98281621199993)",My Little Wi-Fi,912,144 East 7th St,New York,10009, ,Free, 
907,"(40.69071597900006, -73.99218548599993)",Barnes & Noble,915,106 Court Street,Brooklyn,11201, ,Free,http://www.barnesandnobleinc.com
908,"(40.668876827000076, -73.97953352999991)",Barnes & Noble,916,267 7th Avenue,Brooklyn,11215, ,Free,http://www.barnesandnobleinc.com
909,"(40.86680476100008, -73.86322248499994)",NYC Public Library - Allerton Branch,939,2740 Barnes Avenue,Bronx,10467,718-881-4240,Free,http://www.nypl.org/branch/services/wifi.html
910,"(40.85434724000004, -73.88788942799994)",NYC Public Library - Belmont Branch,940,610 E. 186th Street,Bronx,10458,718-933-6410,Free,http://www.nypl.org/branch/services/wifi.html
911,"(40.86300214400006, -73.89455999799992)",NYC Public Library - Bronx Library Center,941,310 East Kingsbridge Road,Bronx,10458,718-579-4288,Free,http://www.nypl.org/branch/services/wifi.html
912,"(40.84400224500007, -73.91008714399993)",NYC Public Library - Grand Concourse Branch,942,155 East 173rd Street,Bronx,10457,718-583-6611,Free,http://www.nypl.org/branch/services/wifi.html
913,"(40.83795924400005, -73.92353960999992)",NYC Public Library - High Bridge Branch,943,78 West 168th Street,Bronx,10452,718-293-7800,Free,http://www.nypl.org/branch/services/wifi.html
914,"(40.82659226100009, -73.91758265199991)",NYC Public Library - Melrose Branch,944,910 Morris Avenue,Bronx,10451,718-588-0110,Free,http://www.nypl.org/branch/services/wifi.html
915,"(40.84806678100006, -73.85697712599995)",NYC Public Library - Morris Park Branch,945,985 Morris Park Avenue,Bronx,10462,718-931-0636,Free,http://www.nypl.org/branch/services/wifi.html
916,"(40.831264056000066, -73.90178897599992)",NYC Public Library - Morrisania Branch,946,610 East 169th Street,Bronx,10456,718-589-9268,Free,http://www.nypl.org/branch/services/wifi.html
917,"(40.87438014600008, -73.87838435099991)",NYC Public Library - Mosholu Branch,947,285 East 205th Street,Bronx,10467,718-882-8239,Free,http://www.nypl.org/branch/services/wifi.html
918,"(40.81160446500007, -73.92438264599991)",NYC Public Library - Mott Haven Branch,948,321 East 140th Street,Bronx,10454,718-665-4878,Free,http://www.nypl.org/branch/services/wifi.html
919,"(40.83373663100008, -73.85835521699994)",NYC Public Library - Parkchester Branch,949,1985 Westchester Avenue,Bronx,10462,718-829-7830,Free,http://www.nypl.org/branch/services/wifi.html
920,"(40.84949441400005, -73.91757752599995)",NYC Public Library - Sedgwich Branch,950,1701 Martin Luther King Jr Blvd,Bronx,10453,718-731-2074,Free,http://www.nypl.org/branch/services/wifi.html
921,"(40.846042657000055, -73.89834025499994)",NYC Public Library - Tremont Branch,951,1866 Washington Avenue,Bronx,10457,718-299-5177,Free,http://www.nypl.org/branch/services/wifi.html
922,"(40.82064189700009, -73.90462885999995)",NYC Public Library - Woodstock Branch,952,761 East 160th Street,Bronx,10456,718-665-6255,Free,http://www.nypl.org/branch/services/wifi.html
923,"(40.76493495300008, -73.99122081899992)",NYC Public Library - Columbus Branch,953,742 10th Avenue,New York,10019,212-586-5098,Free,http://www.nypl.org/branch/services/wifi.html
924,"(40.773507324000036, -73.98454684699993)",NYC Public Library for the Performing Arts,954,40 Lincoln Center Plaza,New York,10023,212-870-1630,Free,http://www.nypl.org/branch/services/wifi.html
925,"(40.59314711500008, -73.78404002699995)",Queens Library - Arverne,955,312 Beach 54 Street,Arverne,11692,718-634-4784,Free,http://www.queenslibrary.org/
926,"(40.77375244500007, -73.7963431849999)",Queens Library - Auburndale,956,25-55 Francis Lewis Boulevard,Flushing,11358,718-352-2027,Free,http://www.queenslibrary.org/
927,"(40.680311645000074, -73.7916786099999)",Queens Library - Baisley Park,957,117-11 Sutphin Boulevard,Jamaica,11436,718-529-1590,Free,http://www.queenslibrary.org/
